Organization,Repository,IssueNbr,LabelName,LabelDescription,LabelDefaultTag,CreatedAt,ClosedAt,Assignees
hackforla,VRMS,396,null,null,null,2020-11-08T03:55:35Z,2020-11-10T03:55:47Z,1
hackforla,VRMS,395,null,null,null,2020-11-08T03:20:26Z,2021-04-13T03:05:27Z,3
hackforla,VRMS,394,null,null,null,2020-11-08T03:16:25Z,2020-11-10T02:05:29Z,1
hackforla,VRMS,393,null,null,null,2020-11-08T02:51:51Z,2020-11-10T02:05:29Z,1
hackforla,VRMS,392,null,null,null,2020-11-08T01:29:20Z,2021-04-13T02:39:03Z,1
hackforla,VRMS,391,role: Front End,,False,2020-11-08T00:44:04Z,2020-11-10T00:51:25Z,1
hackforla,VRMS,391,MVP v0.4 - dev,Development tasks for the next release MVP v0.4,False,2020-11-08T00:44:04Z,2020-11-10T00:51:25Z,1
hackforla,VRMS,390,null,null,null,2020-11-08T00:42:30Z,2020-11-10T00:51:25Z,1
hackforla,VRMS,389,null,null,null,2020-11-07T23:22:56Z,2020-11-08T01:37:42Z,0
hackforla,VRMS,388,role: Back End,,False,2020-11-04T06:17:35Z,2020-11-17T18:19:25Z,1
hackforla,VRMS,388,MVP v0.4 - dev,Development tasks for the next release MVP v0.4,False,2020-11-04T06:17:35Z,2020-11-17T18:19:25Z,1
hackforla,VRMS,387,null,null,null,2020-11-04T02:22:42Z,2020-11-08T06:24:59Z,0
hackforla,VRMS,386,role: Front End,,False,2020-11-03T22:23:02Z,2020-11-10T02:17:05Z,1
hackforla,VRMS,386,MVP v0.4 - dev,Development tasks for the next release MVP v0.4,False,2020-11-03T22:23:02Z,2020-11-10T02:17:05Z,1
hackforla,VRMS,385,role: Back End,,False,2020-11-03T07:39:06Z,,0
hackforla,VRMS,385,v0.4 migrated,,False,2020-11-03T07:39:06Z,,0
hackforla,VRMS,385,size: missing,,False,2020-11-03T07:39:06Z,,0
hackforla,VRMS,384,Good first issue,Good for newcomers,False,2020-11-03T05:25:21Z,2021-02-22T18:42:32Z,1
hackforla,VRMS,384,role: Front End,,False,2020-11-03T05:25:21Z,2021-02-22T18:42:32Z,1
hackforla,VRMS,384,MVP v0.4 - dev,Development tasks for the next release MVP v0.4,False,2020-11-03T05:25:21Z,2021-02-22T18:42:32Z,1
hackforla,VRMS,383,null,null,null,2020-11-02T23:57:55Z,2020-11-04T02:18:33Z,0
hackforla,VRMS,382,null,null,null,2020-11-02T23:46:30Z,2021-04-13T02:40:57Z,0
hackforla,VRMS,381,null,null,null,2020-11-02T22:09:22Z,2020-11-06T04:20:43Z,0
hackforla,VRMS,380,role: Front End,,False,2020-11-02T20:38:15Z,2020-11-03T00:34:07Z,0
hackforla,VRMS,380,v0.3,Tasks for currently released application v0.3,False,2020-11-02T20:38:15Z,2020-11-03T00:34:07Z,0
hackforla,VRMS,379,role: Front End,,False,2020-11-02T20:35:20Z,2020-11-03T00:34:06Z,1
hackforla,VRMS,379,v0.3,Tasks for currently released application v0.3,False,2020-11-02T20:35:20Z,2020-11-03T00:34:06Z,1
hackforla,VRMS,378,Good first issue,Good for newcomers,False,2020-11-02T18:52:47Z,2021-05-03T17:44:39Z,1
hackforla,VRMS,378,role: Front End,,False,2020-11-02T18:52:47Z,2021-05-03T17:44:39Z,1
hackforla,VRMS,378,v0.3,Tasks for currently released application v0.3,False,2020-11-02T18:52:47Z,2021-05-03T17:44:39Z,1
hackforla,VRMS,377,null,null,null,2020-10-30T19:14:26Z,2020-11-02T18:41:04Z,0
hackforla,VRMS,376,role: Front End,,False,2020-10-30T19:07:45Z,2020-11-02T18:41:04Z,1
hackforla,VRMS,376,v0.3,Tasks for currently released application v0.3,False,2020-10-30T19:07:45Z,2020-11-02T18:41:04Z,1
hackforla,VRMS,375,Documentation,Improvements or additions to documentation,False,2020-10-30T18:24:32Z,,0
hackforla,VRMS,375,role: Front End,,False,2020-10-30T18:24:32Z,,0
hackforla,VRMS,375,MVP v0.4 - dev,Development tasks for the next release MVP v0.4,False,2020-10-30T18:24:32Z,,0
hackforla,VRMS,375,v0.4 migrated,,False,2020-10-30T18:24:32Z,,0
hackforla,VRMS,375,size: missing,,False,2020-10-30T18:24:32Z,,0
hackforla,VRMS,374,role: Front End,,False,2020-10-30T18:12:19Z,2021-03-09T02:24:05Z,1
hackforla,VRMS,374,MVP v0.4 - dev,Development tasks for the next release MVP v0.4,False,2020-10-30T18:12:19Z,2021-03-09T02:24:05Z,1
hackforla,VRMS,373,role: Front End,,False,2020-10-30T00:06:48Z,2020-11-02T21:04:49Z,0
hackforla,VRMS,373,MVP v0.4 - dev,Development tasks for the next release MVP v0.4,False,2020-10-30T00:06:48Z,2020-11-02T21:04:49Z,0
hackforla,VRMS,372,role: Front End,,False,2020-10-29T23:36:38Z,2020-11-02T21:09:42Z,1
hackforla,VRMS,372,MVP v0.4 - dev,Development tasks for the next release MVP v0.4,False,2020-10-29T23:36:38Z,2020-11-02T21:09:42Z,1
hackforla,VRMS,371,role: Front End,,False,2020-10-29T23:28:08Z,2020-11-02T21:09:28Z,1
hackforla,VRMS,371,MVP v0.4 - dev,Development tasks for the next release MVP v0.4,False,2020-10-29T23:28:08Z,2020-11-02T21:09:28Z,1
hackforla,VRMS,370,null,null,null,2020-10-29T00:26:50Z,2020-11-16T21:05:48Z,1
hackforla,VRMS,369,null,null,null,2020-10-28T23:25:12Z,2020-11-10T03:55:47Z,1
hackforla,VRMS,368,null,null,null,2020-10-28T22:52:46Z,2020-11-02T18:01:17Z,0
hackforla,VRMS,367,null,null,null,2020-10-28T21:25:12Z,2020-11-02T18:01:34Z,0
hackforla,VRMS,366,role: Back End,,False,2020-10-28T20:17:48Z,2020-11-02T18:01:17Z,1
hackforla,VRMS,365,role: Back End,,False,2020-10-28T20:05:04Z,2020-11-17T18:19:24Z,1
hackforla,VRMS,365,MVP v0.4 - dev,Development tasks for the next release MVP v0.4,False,2020-10-28T20:05:04Z,2020-11-17T18:19:24Z,1
hackforla,VRMS,364,role: Back End,,False,2020-10-28T19:49:55Z,2020-11-02T18:01:34Z,1
hackforla,VRMS,363,role: Front End,,False,2020-10-27T10:15:27Z,2020-11-02T18:15:01Z,1
hackforla,VRMS,362,null,null,null,2020-10-27T05:55:39Z,2020-10-27T05:57:18Z,0
hackforla,VRMS,361,role: Back End,,False,2020-10-24T19:50:38Z,2020-11-03T04:42:30Z,1
hackforla,VRMS,360,role: Front End,,False,2020-10-23T23:41:54Z,2020-11-02T21:04:49Z,1
hackforla,VRMS,360,MVP v0.4 - dev,Development tasks for the next release MVP v0.4,False,2020-10-23T23:41:54Z,2020-11-02T21:04:49Z,1
hackforla,VRMS,359,null,null,null,2020-10-23T21:20:43Z,2020-10-24T22:29:00Z,0
hackforla,VRMS,358,Documentation,Improvements or additions to documentation,False,2020-10-22T23:16:28Z,2022-03-01T03:26:32Z,0
hackforla,VRMS,358,role: Back End,,False,2020-10-22T23:16:28Z,2022-03-01T03:26:32Z,0
hackforla,VRMS,358,v0.3,Tasks for currently released application v0.3,False,2020-10-22T23:16:28Z,2022-03-01T03:26:32Z,0
hackforla,VRMS,358,size: missing,,False,2020-10-22T23:16:28Z,2022-03-01T03:26:32Z,0
hackforla,VRMS,357,role: Back End,,False,2020-10-22T22:55:45Z,2020-11-03T04:42:29Z,1
hackforla,VRMS,356,role: Back End,,False,2020-10-22T22:07:44Z,2020-11-06T04:20:43Z,1
hackforla,VRMS,355,role: Back End,,False,2020-10-22T21:40:20Z,2020-11-03T04:42:29Z,1
hackforla,VRMS,354,role: Front End,,False,2020-10-22T16:16:36Z,,0
hackforla,VRMS,354,role: Back End,,False,2020-10-22T16:16:36Z,,0
hackforla,VRMS,354,MVP v0.4 - analytics,Analytics tasks for the next release MVP v0.4,False,2020-10-22T16:16:36Z,,0
hackforla,VRMS,354,v0.4 migrated,,False,2020-10-22T16:16:36Z,,0
hackforla,VRMS,354,non-essential,,False,2020-10-22T16:16:36Z,,0
hackforla,VRMS,354,size: missing,,False,2020-10-22T16:16:36Z,,0
hackforla,VRMS,353,null,null,null,2020-10-21T23:54:19Z,2020-10-22T02:44:16Z,0
hackforla,VRMS,352,null,null,null,2020-10-21T00:03:31Z,2020-10-21T23:30:17Z,0
hackforla,VRMS,351,role: Front End,,False,2020-10-20T20:31:21Z,2020-11-02T21:09:15Z,1
hackforla,VRMS,351,MVP v0.4 - dev,Development tasks for the next release MVP v0.4,False,2020-10-20T20:31:21Z,2020-11-02T21:09:15Z,1
hackforla,VRMS,350,Stakeholder update: Meeting Times,,False,2020-10-20T03:37:58Z,2020-10-24T02:57:43Z,1
hackforla,VRMS,350,72 hour change request,,False,2020-10-20T03:37:58Z,2020-10-24T02:57:43Z,1
hackforla,VRMS,350,1 week change request,,False,2020-10-20T03:37:58Z,2020-10-24T02:57:43Z,1
hackforla,VRMS,350,size: 1pt,1 pt = 2 hours,False,2020-10-20T03:37:58Z,2020-10-24T02:57:43Z,1
hackforla,VRMS,350,role: Database,,False,2020-10-20T03:37:58Z,2020-10-24T02:57:43Z,1
hackforla,VRMS,349,Stakeholder update: Meeting Times,,False,2020-10-20T03:25:01Z,2020-11-02T21:54:19Z,1
hackforla,VRMS,349,1 week change request,,False,2020-10-20T03:25:01Z,2020-11-02T21:54:19Z,1
hackforla,VRMS,349,size: 1pt,1 pt = 2 hours,False,2020-10-20T03:25:01Z,2020-11-02T21:54:19Z,1
hackforla,VRMS,349,role: Database,,False,2020-10-20T03:25:01Z,2020-11-02T21:54:19Z,1
hackforla,VRMS,348,Documentation,Improvements or additions to documentation,False,2020-10-20T03:21:20Z,2020-10-27T05:58:53Z,1
hackforla,VRMS,348,1 week change request,,False,2020-10-20T03:21:20Z,2020-10-27T05:58:53Z,1
hackforla,VRMS,347,Stakeholder update: Meeting Times,,False,2020-10-20T03:11:24Z,2020-11-02T21:56:35Z,1
hackforla,VRMS,347,1 week change request,,False,2020-10-20T03:11:24Z,2020-11-02T21:56:35Z,1
hackforla,VRMS,347,size: 1pt,1 pt = 2 hours,False,2020-10-20T03:11:24Z,2020-11-02T21:56:35Z,1
hackforla,VRMS,347,role: Database,,False,2020-10-20T03:11:24Z,2020-11-02T21:56:35Z,1
hackforla,VRMS,346,role: Front End,,False,2020-10-19T23:39:22Z,2020-10-21T23:30:17Z,1
hackforla,VRMS,345,null,null,null,2020-10-19T06:57:23Z,2020-10-19T07:02:53Z,0
hackforla,VRMS,344,null,null,null,2020-10-19T05:02:09Z,2020-10-24T22:29:00Z,1
hackforla,VRMS,343,null,null,null,2020-10-19T04:53:50Z,2020-10-19T21:11:02Z,0
hackforla,VRMS,342,role: Front End,,False,2020-10-19T04:49:49Z,2020-10-19T21:11:02Z,1
hackforla,VRMS,341,Documentation,Improvements or additions to documentation,False,2020-10-17T22:01:03Z,2021-03-23T02:33:57Z,1
hackforla,VRMS,340,role: Back End,,False,2020-10-17T02:01:14Z,2020-10-27T23:23:01Z,1
hackforla,VRMS,339,role: Back End,,False,2020-10-17T01:40:44Z,2020-10-17T07:19:04Z,1
hackforla,VRMS,338,Stakeholder update: Meeting Times,,False,2020-10-16T01:02:39Z,2020-10-24T02:59:07Z,1
hackforla,VRMS,338,1 week change request,,False,2020-10-16T01:02:39Z,2020-10-24T02:59:07Z,1
hackforla,VRMS,338,size: 1pt,1 pt = 2 hours,False,2020-10-16T01:02:39Z,2020-10-24T02:59:07Z,1
hackforla,VRMS,338,role: Database,,False,2020-10-16T01:02:39Z,2020-10-24T02:59:07Z,1
hackforla,VRMS,337,role: Back End,,False,2020-10-15T02:11:37Z,2020-10-20T03:12:19Z,0
hackforla,VRMS,337,Stakeholder update: Meeting Times,,False,2020-10-15T02:11:37Z,2020-10-20T03:12:19Z,0
hackforla,VRMS,337,1 week change request,,False,2020-10-15T02:11:37Z,2020-10-20T03:12:19Z,0
hackforla,VRMS,337,size: 1pt,1 pt = 2 hours,False,2020-10-15T02:11:37Z,2020-10-20T03:12:19Z,0
hackforla,VRMS,337,role: Database,,False,2020-10-15T02:11:37Z,2020-10-20T03:12:19Z,0
hackforla,VRMS,336,role: Back End,,False,2020-10-15T01:33:14Z,2020-10-17T07:19:46Z,0
hackforla,VRMS,335,null,null,null,2020-10-14T17:46:24Z,2020-10-17T01:51:39Z,0
hackforla,VRMS,334,role: Front End,,False,2020-10-14T05:36:57Z,2020-11-14T01:46:54Z,0
hackforla,VRMS,334,MVP v0.4 - dev,Development tasks for the next release MVP v0.4,False,2020-10-14T05:36:57Z,2020-11-14T01:46:54Z,0
hackforla,VRMS,333,role: Front End,,False,2020-10-14T04:45:23Z,2020-11-10T19:23:07Z,1
hackforla,VRMS,333,MVP v0.4 - dev,Development tasks for the next release MVP v0.4,False,2020-10-14T04:45:23Z,2020-11-10T19:23:07Z,1
hackforla,VRMS,332,role: Back End,,False,2020-10-13T00:33:00Z,2020-10-13T00:43:16Z,1
hackforla,VRMS,331,role: Back End,,False,2020-10-13T00:06:56Z,2020-10-13T00:32:30Z,1
hackforla,VRMS,330,null,null,null,2020-10-11T02:52:39Z,2020-10-14T05:32:57Z,0
hackforla,VRMS,329,role: Front End,,False,2020-10-10T02:29:46Z,2020-10-20T02:44:30Z,1
hackforla,VRMS,328,null,null,null,2020-10-10T01:03:24Z,2020-10-10T21:54:22Z,1
hackforla,VRMS,327,role: Front End,,False,2020-10-08T17:05:31Z,2020-10-10T21:54:21Z,1
hackforla,VRMS,327,MVP v0.4 - dev,Development tasks for the next release MVP v0.4,False,2020-10-08T17:05:31Z,2020-10-10T21:54:21Z,1
hackforla,VRMS,326,Good first issue,Good for newcomers,False,2020-10-08T00:00:10Z,2021-08-05T01:27:10Z,1
hackforla,VRMS,326,MVP v0.4 - dev,Development tasks for the next release MVP v0.4,False,2020-10-08T00:00:10Z,2021-08-05T01:27:10Z,1
hackforla,VRMS,326,v0.3,Tasks for currently released application v0.3,False,2020-10-08T00:00:10Z,2021-08-05T01:27:10Z,1
hackforla,VRMS,326,Bug,,False,2020-10-08T00:00:10Z,2021-08-05T01:27:10Z,1
hackforla,VRMS,325,null,null,null,2020-10-06T07:37:36Z,2020-11-17T02:10:18Z,0
hackforla,VRMS,324,Stakeholder update: Meeting Times,,False,2020-10-06T01:56:39Z,2020-10-20T03:25:50Z,0
hackforla,VRMS,324,1 week change request,,False,2020-10-06T01:56:39Z,2020-10-20T03:25:50Z,0
hackforla,VRMS,324,size: 1pt,1 pt = 2 hours,False,2020-10-06T01:56:39Z,2020-10-20T03:25:50Z,0
hackforla,VRMS,324,role: Database,,False,2020-10-06T01:56:39Z,2020-10-20T03:25:50Z,0
hackforla,VRMS,323,Stakeholder update: Meeting Times,,False,2020-10-06T01:53:48Z,2020-10-20T03:15:01Z,1
hackforla,VRMS,323,1 week change request,,False,2020-10-06T01:53:48Z,2020-10-20T03:15:01Z,1
hackforla,VRMS,323,size: 1pt,1 pt = 2 hours,False,2020-10-06T01:53:48Z,2020-10-20T03:15:01Z,1
hackforla,VRMS,323,role: Database,,False,2020-10-06T01:53:48Z,2020-10-20T03:15:01Z,1
hackforla,VRMS,322,role: Front End,,False,2020-10-06T01:36:06Z,2020-11-17T02:53:40Z,1
hackforla,VRMS,322,MVP v0.4 - dev,Development tasks for the next release MVP v0.4,False,2020-10-06T01:36:06Z,2020-11-17T02:53:40Z,1
hackforla,VRMS,322,Feature: Onboarding - p1,,False,2020-10-06T01:36:06Z,2020-11-17T02:53:40Z,1
hackforla,VRMS,321,role: Front End,,False,2020-10-06T01:08:48Z,2020-11-02T21:09:03Z,1
hackforla,VRMS,321,MVP v0.4 - dev,Development tasks for the next release MVP v0.4,False,2020-10-06T01:08:48Z,2020-11-02T21:09:03Z,1
hackforla,VRMS,320,null,null,null,2020-10-05T01:58:19Z,2020-11-08T23:05:24Z,0
hackforla,VRMS,319,null,null,null,2020-10-04T20:17:21Z,2020-10-05T06:23:04Z,0
hackforla,VRMS,318,null,null,null,2020-10-04T20:12:01Z,2020-10-04T20:12:16Z,0
hackforla,VRMS,317,null,null,null,2020-10-04T19:56:28Z,2020-10-05T06:23:02Z,0
hackforla,VRMS,316,null,null,null,2020-10-04T17:40:39Z,2020-10-04T19:33:29Z,1
hackforla,VRMS,315,null,null,null,2020-10-04T16:57:22Z,2020-11-04T03:06:12Z,0
hackforla,VRMS,314,role: Back End,,False,2020-10-03T23:58:51Z,2020-10-04T00:06:06Z,1
hackforla,VRMS,313,null,null,null,2020-10-03T23:42:31Z,2020-11-08T23:06:07Z,0
hackforla,VRMS,312,Request,These are feature requests from people external to the project,False,2020-10-02T22:57:24Z,,0
hackforla,VRMS,311,role: Front End,,False,2020-09-30T05:47:45Z,2020-09-30T06:59:38Z,1
hackforla,VRMS,310,role: Front End,,False,2020-09-30T05:42:31Z,2020-10-10T04:06:26Z,1
hackforla,VRMS,309,role: Back End,,False,2020-09-28T02:53:14Z,2020-10-02T23:31:09Z,1
hackforla,VRMS,308,Stakeholder update: Meeting Times,,False,2020-09-26T20:30:08Z,2020-11-02T23:47:29Z,1
hackforla,VRMS,308,1 week change request,,False,2020-09-26T20:30:08Z,2020-11-02T23:47:29Z,1
hackforla,VRMS,308,size: 1pt,1 pt = 2 hours,False,2020-09-26T20:30:08Z,2020-11-02T23:47:29Z,1
hackforla,VRMS,308,role: Database,,False,2020-09-26T20:30:08Z,2020-11-02T23:47:29Z,1
hackforla,VRMS,307,null,null,null,2020-09-22T22:51:28Z,2020-10-02T02:04:44Z,0
hackforla,VRMS,306,role: Front End,,False,2020-09-22T01:58:43Z,2020-11-02T21:08:49Z,1
hackforla,VRMS,306,MVP v0.4 - dev,Development tasks for the next release MVP v0.4,False,2020-09-22T01:58:43Z,2020-11-02T21:08:49Z,1
hackforla,VRMS,305,role: Back End,,False,2020-09-22T01:01:11Z,2020-10-02T23:52:45Z,1
hackforla,VRMS,304,Request,These are feature requests from people external to the project,False,2020-09-16T21:12:18Z,,0
hackforla,VRMS,303,role: Front End,,False,2020-09-16T04:35:27Z,2020-10-02T06:06:54Z,1
hackforla,VRMS,302,null,null,null,2020-09-15T20:38:12Z,2020-09-16T23:02:15Z,1
hackforla,VRMS,301,MVP v0.4 - UI/UX,Design tasks for the next release MVP v0.4,False,2020-09-15T04:42:48Z,,0
hackforla,VRMS,301,role: Missing,,False,2020-09-15T04:42:48Z,,0
hackforla,VRMS,301,size: missing,,False,2020-09-15T04:42:48Z,,0
hackforla,VRMS,300,MVP v0.4 - UI/UX,Design tasks for the next release MVP v0.4,False,2020-09-15T04:13:17Z,,0
hackforla,VRMS,300,role: Missing,,False,2020-09-15T04:13:17Z,,0
hackforla,VRMS,300,size: missing,,False,2020-09-15T04:13:17Z,,0
hackforla,VRMS,299,null,null,null,2020-09-15T03:29:37Z,2020-10-12T22:35:24Z,1
hackforla,VRMS,298,null,null,null,2020-09-15T02:17:01Z,2020-10-19T05:57:36Z,1
hackforla,VRMS,297,role: Back End,,False,2020-09-15T01:16:52Z,,0
hackforla,VRMS,297,MVP v0.4 - dev,Development tasks for the next release MVP v0.4,False,2020-09-15T01:16:52Z,,0
hackforla,VRMS,297,v0.4 migrated,,False,2020-09-15T01:16:52Z,,0
hackforla,VRMS,297,size: missing,,False,2020-09-15T01:16:52Z,,0
hackforla,VRMS,296,role: Back End,,False,2020-09-15T01:15:23Z,,0
hackforla,VRMS,296,MVP v0.4 - dev,Development tasks for the next release MVP v0.4,False,2020-09-15T01:15:23Z,,0
hackforla,VRMS,296,v0.4 migrated,,False,2020-09-15T01:15:23Z,,0
hackforla,VRMS,296,size: missing,,False,2020-09-15T01:15:23Z,,0
hackforla,VRMS,295,null,null,null,2020-09-15T00:21:21Z,2020-10-20T02:41:44Z,1
hackforla,VRMS,294,role: Back End,,False,2020-09-15T00:09:37Z,2020-09-18T22:42:02Z,1
hackforla,VRMS,293,role: Front End,,False,2020-09-15T00:02:03Z,2021-09-14T15:27:25Z,1
hackforla,VRMS,293,role: Back End,,False,2020-09-15T00:02:03Z,2021-09-14T15:27:25Z,1
hackforla,VRMS,293,size: missing,,False,2020-09-15T00:02:03Z,2021-09-14T15:27:25Z,1
hackforla,VRMS,292,role: Front End,,False,2020-09-14T03:11:15Z,2020-09-16T04:12:11Z,1
hackforla,VRMS,291,null,null,null,2020-09-12T18:36:43Z,2020-09-14T06:37:07Z,0
hackforla,VRMS,290,null,null,null,2020-09-11T22:06:08Z,2020-10-14T05:40:22Z,1
hackforla,VRMS,289,null,null,null,2020-09-11T20:46:24Z,2020-09-16T23:03:50Z,0
hackforla,VRMS,288,role: Back End,,False,2020-09-09T20:22:59Z,,0
hackforla,VRMS,288,MVP v0.4 - dev,Development tasks for the next release MVP v0.4,False,2020-09-09T20:22:59Z,,0
hackforla,VRMS,288,v0.4 migrated,,False,2020-09-09T20:22:59Z,,0
hackforla,VRMS,288,size: missing,,False,2020-09-09T20:22:59Z,,0
hackforla,VRMS,287,null,null,null,2020-09-04T23:28:19Z,2020-09-09T20:04:02Z,0
hackforla,VRMS,286,null,null,null,2020-09-03T19:57:32Z,2020-09-09T20:08:50Z,0
hackforla,VRMS,285,null,null,null,2020-09-01T06:08:15Z,2020-10-13T01:46:32Z,1
hackforla,VRMS,284,MVP v0.4 - product,Product tasks for the next release MVP v0.4,False,2020-09-01T05:56:30Z,2020-10-19T07:02:53Z,1
hackforla,VRMS,284,Stakeholder update: Meeting Times,,False,2020-09-01T05:56:30Z,2020-10-19T07:02:53Z,1
hackforla,VRMS,284,1 week change request,,False,2020-09-01T05:56:30Z,2020-10-19T07:02:53Z,1
hackforla,VRMS,284,size: 1pt,1 pt = 2 hours,False,2020-09-01T05:56:30Z,2020-10-19T07:02:53Z,1
hackforla,VRMS,284,role: Database,,False,2020-09-01T05:56:30Z,2020-10-19T07:02:53Z,1
hackforla,VRMS,283,role: Back End,,False,2020-09-01T02:25:01Z,,0
hackforla,VRMS,283,Bug,,False,2020-09-01T02:25:01Z,,0
hackforla,VRMS,283,v0.4 migrated,,False,2020-09-01T02:25:01Z,,0
hackforla,VRMS,283,size: missing,,False,2020-09-01T02:25:01Z,,0
hackforla,VRMS,282,Good first issue,Good for newcomers,False,2020-09-01T02:19:56Z,2020-11-17T19:12:51Z,1
hackforla,VRMS,282,role: Front End,,False,2020-09-01T02:19:56Z,2020-11-17T19:12:51Z,1
hackforla,VRMS,282,v0.3,Tasks for currently released application v0.3,False,2020-09-01T02:19:56Z,2020-11-17T19:12:51Z,1
hackforla,VRMS,281,MVP v0.4 - UI/UX,Design tasks for the next release MVP v0.4,False,2020-08-31T00:41:48Z,2021-03-23T01:40:01Z,1
hackforla,VRMS,280,MVP v0.4 - UI/UX,Design tasks for the next release MVP v0.4,False,2020-08-31T00:28:17Z,2021-04-13T02:23:49Z,0
hackforla,VRMS,279,MVP v0.4 - UI/UX,Design tasks for the next release MVP v0.4,False,2020-08-31T00:22:35Z,2020-11-03T04:00:57Z,1
hackforla,VRMS,278,Documentation,Improvements or additions to documentation,False,2020-08-30T19:20:38Z,2021-02-09T02:07:36Z,1
hackforla,VRMS,278,MVP v0.4 - product,Product tasks for the next release MVP v0.4,False,2020-08-30T19:20:38Z,2021-02-09T02:07:36Z,1
hackforla,VRMS,277,null,null,null,2020-08-30T01:42:57Z,2020-08-30T05:20:43Z,1
hackforla,VRMS,276,null,null,null,2020-08-29T18:37:33Z,2020-08-29T18:38:35Z,1
hackforla,VRMS,275,null,null,null,2020-08-29T05:38:41Z,2020-08-29T05:53:15Z,1
hackforla,VRMS,274,null,null,null,2020-08-28T01:01:29Z,2020-08-31T07:40:41Z,0
hackforla,VRMS,273,v0.3,Tasks for currently released application v0.3,False,2020-08-28T00:59:31Z,2022-02-25T02:24:44Z,1
hackforla,VRMS,273,Bug,,False,2020-08-28T00:59:31Z,2022-02-25T02:24:44Z,1
hackforla,VRMS,273,role: Missing,,False,2020-08-28T00:59:31Z,2022-02-25T02:24:44Z,1
hackforla,VRMS,273,size: missing,,False,2020-08-28T00:59:31Z,2022-02-25T02:24:44Z,1
hackforla,VRMS,272,null,null,null,2020-08-27T17:41:46Z,2020-08-27T17:49:04Z,1
hackforla,VRMS,271,Stakeholder update: Meeting Times,,False,2020-08-27T04:16:26Z,2020-10-06T02:19:20Z,1
hackforla,VRMS,271,1 week change request,,False,2020-08-27T04:16:26Z,2020-10-06T02:19:20Z,1
hackforla,VRMS,271,size: 1pt,1 pt = 2 hours,False,2020-08-27T04:16:26Z,2020-10-06T02:19:20Z,1
hackforla,VRMS,271,role: Database,,False,2020-08-27T04:16:26Z,2020-10-06T02:19:20Z,1
hackforla,VRMS,270,role: Front End,,False,2020-08-25T17:11:44Z,2020-08-28T20:10:56Z,1
hackforla,VRMS,269,role: Front End,,False,2020-08-25T16:22:55Z,2020-09-01T02:18:38Z,0
hackforla,VRMS,268,Stakeholder update: Meeting Times,,False,2020-08-25T02:06:22Z,2020-09-15T02:21:49Z,1
hackforla,VRMS,268,1 week change request,,False,2020-08-25T02:06:22Z,2020-09-15T02:21:49Z,1
hackforla,VRMS,268,size: 1pt,1 pt = 2 hours,False,2020-08-25T02:06:22Z,2020-09-15T02:21:49Z,1
hackforla,VRMS,268,role: Database,,False,2020-08-25T02:06:22Z,2020-09-15T02:21:49Z,1
hackforla,VRMS,267,role: Front End,,False,2020-08-25T01:56:16Z,2020-10-14T05:40:22Z,2
hackforla,VRMS,267,role: Back End,,False,2020-08-25T01:56:16Z,2020-10-14T05:40:22Z,2
hackforla,VRMS,266,role: Back End,,False,2020-08-22T21:24:20Z,2020-08-27T17:34:43Z,1
hackforla,VRMS,265,null,null,null,2020-08-22T18:46:45Z,2020-08-25T01:16:52Z,0
hackforla,VRMS,264,role: Back End,,False,2020-08-22T00:59:49Z,2020-08-29T02:53:40Z,1
